model,scenario,region,variable,unit,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
REMIND-MAgPIE 3.4-4.8,SSP2 - Low Overshoot_b,World,Emissions|CHCl3,kt CHCl3/yr,403.9480844,397.5078122,391.0675401,384.627268,378.1869958,382.8201375,387.4532791,392.0864207,396.7195624,401.352704,394.6843237,388.0159434,381.3475631,374.6791828,368.0108025,366.9930302,365.975258,364.9574858,363.9397136,362.9219413,361.9043602,360.8867791,359.869198,358.8516169,357.8340358,356.8163782,355.7987207,354.7810631,353.7634055,352.745748,349.1818634,345.6179789,342.0540943,338.4902098,334.9263253,331.3625172,327.7987091,324.234901,320.6710929,317.1072848,315.1493881,313.1914914,311.2335947,309.275698,307.3178013,305.3599046,303.4020079,301.4441112,299.4862145,297.5283178,296.3697553,295.2111927,294.0526302,292.8940677,291.7355052,290.5769427,289.4183801,288.2598176,287.1012551,285.9426926,284.9630849,283.9834772,283.0038696,282.0242619,281.0446542,280.0650465,279.0854389,278.1058312,277.1262235,276.1466158,275.9067544,275.666893,275.4270316,275.1871702,274.9473088,274.7074474,274.467586,274.2277246,273.9878631,273.7480017
REMIND-MAgPIE 3.4-4.8,SSP2 - Low Overshoot_b,World,Emissions|Halon-1202,kt Halon1202/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REMIND-MAgPIE 3.4-4.8,SSP2 - Low Overshoot_b,World,Emissions|Halon-1211,kt Halon1211/yr,2.76297711,2.329188566,2.439828115,2.286757538,2.133686962,1.980616385,2.108263776,1.972201041,1.836138306,1.700075571,1.564012836,1.427950102,1.572605334,1.453550441,1.334495548,1.215440655,1.377103729,1.275056678,0.89229166,1.334672702,0.968915525,0.866868474,1.04553939,0.960500181,0.875460972,0.790421762,0.705382553,0.620343344,0.816022102,0.747990734,0.679959367,0.611928,0.543896632,0.475865265,0.688551865,0.356810372,0.569496972,0.518473446,0.467449921,0.416426395,0.36540287,0.314379344,0.544073786,0.229340135,0.459034576,0.144300926,0.373995367,0.339979684,0.305964,0.271948316,0.237932632,0.203916949,0.169901265,0.135885581,0.382587865,0.084862056,0.331564339,0.03383853,0.280540814,0.263532972,0,0.212509446,0.195501605,0.178493763,0.161485921,0.144478079,0.127470237,0.110462395,0.093454553,0.076446712,0.05943887,0.042431028,0.025423186,0.289133311,0.008415344,0,0.255117628,0,0,0
REMIND-MAgPIE 3.4-4.8,SSP2 - Low Overshoot_b,World,Emissions|Halon-1301,kt Halon1301/yr,1.14014942,1.14014942,1.14014942,1.14014942,0.893396726,1.136745989,1.136745989,0.889993294,1.133342558,0.886589863,1.129939126,0.883186432,1.126535695,0.879783001,0.87637957,0.872976139,0.869572708,0.866169277,0.862765846,0.859362415,0.855958983,0.852555552,0.849152121,0.598995996,0.838941828,0.835538397,0.832134966,0.58197884,0.821924672,0.571768547,0.811714379,0.561558254,0.801504086,0.551347961,0.791293792,0.541137667,0.781083499,0.530927374,0.524120512,0.764066344,0.513910218,0.507103356,0.747049188,0.496893063,0.490086201,0.483279338,0.72322517,0.473069045,0.466262183,0.459455321,0.452648458,0.69259429,0.442438165,0.435631303,0.428824441,0.422017579,0.415210716,0.408403854,0.401596992,0.641542824,0.391386699,0.384579836,0.377772974,0.370966112,0.36415925,0.357352388,0.350545525,0.343738663,0.583684495,0.33352837,0.326721508,0.319914645,0.313107783,0.306300921,0.299494059,0.292687197,0.532633029,0.282476903,0.275670041,0.275670041
REMIND-MAgPIE 3.4-4.8,SSP2 - Low Overshoot_b,World,Emissions|Halon-2402,kt Halon2402/yr,0.145021598,0.129751383,0,0.083940738,0.068670522,0.053400307,0.038130092,0.022859877,0.007589662,0,0,0,0,0,0,0.335944735,0,0,0,0.290134089,0,0,0.259593659,0,0.244323443,0,0.229053228,0,0.213783013,0,0.198512798,0,0.183242583,0,0.167972367,0.167972367,0,0.152702152,0,0.137431937,0.137431937,0.137431937,0,0.122161722,0.122161722,0,0.106891507,0.106891507,0.106891507,0,0.091621291,0.091621291,0.091621291,0.091621291,0,0.076351076,0.076351076,0.076351076,0.076351076,0,0.061080861,0.061080861,0.061080861,0.061080861,0.061080861,0.061080861,0,0.045810646,0.045810646,0.045810646,0.045810646,0.045810646,0.045810646,0.045810646,0.045810646,0.045810646,0,0.03054043,0.03054043,0.03054043
REMIND-MAgPIE 3.4-4.8,SSP2 - Low Overshoot_b,World,Emissions|HCFC-141b,kt HCFC141b/yr,55.70344713,55.60667596,55.44848347,55.43174151,55.37405199,54.2610556,53.20761464,52.23420287,51.15842223,50.38601642,48.3349581,46.70825138,44.75583014,43.26870804,41.69969084,40.25165039,38.74218862,37.17130551,35.94474479,34.6977103,33.43020203,32.14221999,30.83376417,29.91057829,28.60212247,27.47606474,26.55287887,25.65016677,24.56505659,23.68281827,22.82105373,21.7768911,21.1384722,20.33812899,19.55825956,19.00173576,18.0804158,17.56483956,16.88733901,16.02744038,15.77615733,14.97768003,14.58494645,13.8274167,13.47563068,12.96192035,12.46868379,11.99592101,11.54363201,11.11181679,10.70047534,10.30960767,9.93921378,9.589293664,9.259847325,8.950874763,8.459504115,8.373877193,7.923454099,7.675902868,7.245953551,7.22174796,6.832746197,6.443744434,6.460486397,6.112432188,5.764377979,5.822067496,5.312088978,5.390252272,5.103619394,4.816986516,4.733225501,4.4670664,4.403779162,4.158093838,4.115280377,3.89006883,3.664857283,3.664857283
REMIND-MAgPIE 3.4-4.8,SSP2 - Low Overshoot_b,World,Emissions|HCFC-142b,kt HCFC142b/yr,21.0211795,20.88791816,20.74546932,20.59383297,20.60302047,20.1021739,19.57376482,19.35781594,18.9626682,18.54914545,17.94723633,17.3177647,16.83074192,16.15533277,15.79238383,15.25023602,14.6897132,14.28082674,13.86275277,13.4354913,12.99904232,12.55340584,12.26859321,11.81376923,11.5197691,11.05575761,10.92258133,10.45856984,10.32539356,9.861382074,9.728205797,9.264194307,9.301029389,8.846205403,8.722216631,8.437404004,8.322602735,8.046977612,7.771352489,7.665738725,7.569312464,7.31206235,7.224823593,6.976760983,6.89870973,6.659834624,6.760982234,6.370470777,6.310794533,6.260305793,6.219004557,6.016879467,5.814754377,5.782640645,5.759714418,5.575964336,5.562225612,5.387663034,5.383111815,5.387748099,5.23156053,5.07537296,5.089196749,4.942196683,4.965207976,4.997406773,4.698770357,4.900980512,4.611531601,4.652917902,4.703491707,4.593241658,4.482991609,4.542752918,4.441690373,4.510639186,4.248752787,4.3177016,4.395837917,4.395837917
REMIND-MAgPIE 3.4-4.8,SSP2 - Low Overshoot_b,World,Emissions|HCFC-22,kt HCFC22/yr,323.7349044,319.240049,315.4059079,311.8830758,308.4346303,295.6017515,283.9299892,273.005285,262.9591694,253.7748185,235.9287591,219.5932212,204.5383731,190.6468654,177.7774342,165.7649011,155.013591,144.9132618,135.5356574,126.9525218,118.197117,110.2959675,102.8757537,96.12070207,89.78193283,84.03171518,78.75756653,73.68669241,69.11580194,65.06880977,60.97621232,57.55586774,54.25022975,51.19569559,48.24391071,45.82798146,43.37840425,41.16797354,39.04833479,37.30423977,35.50258215,33.91615638,32.39660791,31.08033397,29.81898001,28.60058869,27.56155725,26.55353114,25.71290757,24.74297745,24.06488979,23.3938928,22.56967459,22.0133842,21.58862439,20.85033148,20.50440629,20.1296998,19.56590011,19.23415627,18.84971646,18.6973325,18.19554345,18.05025016,17.69194902,17.54178907,17.31501851,17.14803458,16.89248272,16.68476015,16.67322145,16.42476026,16.3605256,16.19576568,16.06687774,15.97386178,15.76836323,15.88348846,15.6013793,15.6013793
REMIND-MAgPIE 3.4-4.8,SSP2 - Low Overshoot_b,World,Emissions|N2O,kt N2O/yr,11477.18741,11495.61177,11513.93254,11532.14973,11550.26335,11601.64868,11652.83181,11703.81273,11754.59145,11805.16795,11677.92551,11551.00964,11424.42034,11298.15762,11172.22148,11124.61851,11077.10814,11029.69037,10982.3652,10935.13264,10909.66223,10884.21894,10858.80276,10833.4137,10808.05175,10753.29415,10698.65327,10644.1291,10589.72163,10535.43088,10464.7099,10394.15641,10323.7704,10253.55188,10183.50083,10061.20279,9939.234313,9817.595388,9696.286019,9575.306208,9491.763061,9408.433836,9325.318532,9242.41715,9159.729688,9077.256148,8994.996529,8912.950831,8831.119054,8749.501198,8684.107638,8618.877317,8553.810235,8488.906393,8424.165789,8359.588424,8295.174298,8230.923411,8166.835763,8102.911355,8055.18715,8007.462945,7959.73874,7912.014535,7864.29033,7816.566125,7768.84192,7721.117715,7673.39351,7625.669306,7582.61377,7539.558234,7496.502698,7453.447163,7410.391627,7367.336091,7324.280555,7281.22502,7238.169484,7195.113948
REMIND-MAgPIE 3.4-4.8,SSP2 - Low Overshoot_b,World,Emissions|NF3,kt NF3/yr,3.445940034,3.543052108,3.640164183,3.737276257,3.834388332,3.745391382,3.656394432,3.567397482,3.478400532,3.389403582,3.221182686,3.05296179,2.884740894,2.716519998,2.548299102,2.419690179,2.291081256,2.162472333,2.03386341,1.905254487,1.776645637,1.648036787,1.519427937,1.390819087,1.262210238,1.133601315,1.004992392,0.876383469,0.747774546,0.619165623,0.615078637,0.610991651,0.606904666,0.60281768,0.598730694,0.594643709,0.590556723,0.586469738,0.582382752,0.578295766,0.576754592,0.575213418,0.573672244,0.572131071,0.570589897,0.569048723,0.567507549,0.565966375,0.564425201,0.562884027,0.558314008,0.55374399,0.549173972,0.544603954,0.540033935,0.535463917,0.530893899,0.52632388,0.521753862,0.517183844,0.511498484,0.505813125,0.500127766,0.494442406,0.488757047,0.483071688,0.477386328,0.471700969,0.466015609,0.46033025,0.453173835,0.44601742,0.438861005,0.43170459,0.424548175,0.41739176,0.410235344,0.403078929,0.395922514,0.388766099
REMIND-MAgPIE 3.4-4.8,SSP2 - Low Overshoot_b,World,Emissions|NH3,Mt NH3/yr,68.05159309,68.34093923,68.62455819,68.90244997,69.17461457,69.97734876,70.76920903,71.55019539,72.32030783,73.07954636,72.53055553,71.9834473,71.43822168,70.89487866,70.35341825,70.20215379,70.04885754,69.8935295,69.73616967,69.57677805,69.12735007,68.67886858,68.23133359,67.7847451,67.33910311,66.74084654,66.1451666,65.55206329,64.96153662,64.37358659,63.79747221,63.22383349,62.65267044,62.08398306,61.51777134,60.91960616,60.32430261,59.7318607,59.14228043,58.5555618,57.84474507,57.13825432,56.43608953,55.73825072,55.04473787,54.355551,53.6706901,52.99015517,52.31394622,51.64206323,50.87322667,50.1099557,49.35225035,48.60011059,47.85353643,47.11252788,46.37708493,45.64720759,44.92289584,44.2041497,43.7592477,43.3143457,42.8694437,42.4245417,41.9796397,41.5347377,41.0898357,40.6449337,40.2000317,39.7551297,39.45312989,39.15113008,38.84913027,38.54713046,38.24513065,37.94313084,37.64113103,37.33913122,37.03713141,36.7351316
REMIND-MAgPIE 3.4-4.8,SSP2 - Low Overshoot_b,World,Emissions|NOx,Mt NO2/yr,133.141408,132.4969565,131.8525049,131.2080534,130.5636018,129.4227049,128.281808,127.140911,126.0000141,124.8591171,120.4700883,116.0810594,111.6920306,107.3030017,102.9139728,98.6206199,94.32726696,90.03391402,85.74056108,81.44720814,78.03664586,74.62608358,71.2155213,67.80495902,64.39439674,61.87613205,59.35786735,56.83960265,54.32133795,51.80307325,51.53482037,51.26656749,50.99831461,50.73006173,50.46180885,50.25123239,50.04065593,49.83007947,49.61950301,49.40892655,49.21649337,49.02406019,48.83162701,48.63919383,48.44676066,48.25432748,48.0618943,47.86946112,47.67702794,47.48459476,47.23215374,46.97971272,46.7272717,46.47483068,46.22238966,45.96994864,45.71750762,45.4650666,45.21262558,44.96018456,44.70415881,44.44813306,44.19210731,43.93608157,43.68005582,43.42403007,43.16800432,42.91197857,42.65595282,42.39992707,42.15542298,41.91091889,41.6664148,41.42191071,41.17740662,40.93290253,40.68839844,40.44389435,40.19939026,39.95488617
REMIND-MAgPIE 3.4-4.8,SSP2 - Low Overshoot_b,World,Emissions|OC,Mt OC/yr,31.45580191,31.16182057,30.86831389,30.57528185,30.28272448,29.9739958,29.66577159,29.35805185,29.05083658,28.74412579,28.22115639,27.69908149,27.17790108,26.65761516,26.13822374,25.67596423,25.21449757,24.75382375,24.29394279,23.83485467,23.54695729,23.25954336,22.97261291,22.68616592,22.40020241,22.22150852,22.04310333,21.86498684,21.68715905,21.50961996,21.53800333,21.56629862,21.59450582,21.62262495,21.650656,21.69009992,21.72943458,21.76866,21.80777616,21.84678308,21.87233876,21.89780987,21.9231964,21.94849835,21.97371573,21.99884853,22.02389675,22.04886039,22.07373946,22.09853395,22.1022818,22.1059842,22.10964115,22.11325265,22.11681869,22.12033928,22.12381442,22.12724411,22.13062834,22.13396713,22.0855649,22.03721462,21.98891629,21.9406699,21.89247545,21.84433295,21.7962424,21.74820379,21.70021713,21.65228241,21.6043225,21.55641469,21.50855896,21.46075533,21.41300378,21.36530433,21.31765698,21.27006171,21.22251854,21.17502746
REMIND-MAgPIE 3.4-4.8,SSP2 - Low Overshoot_b,World,Emissions|SF6,kt SF6/yr,9.092413287,9.348651964,9.604890642,9.861129319,10.117368,9.882541783,9.64771557,9.412889356,9.178063143,8.943236929,8.499371425,8.055505921,7.611640416,7.167774912,6.723909408,6.384563549,6.04521769,5.705871831,5.366525972,5.027180113,4.687834448,4.348488782,4.009143116,3.669797451,3.330451785,2.991105926,2.651760067,2.312414208,1.973068349,1.63372249,1.622938622,1.612154754,1.601370886,1.590587019,1.579803151,1.569019283,1.558235415,1.547451547,1.536667679,1.525883811,1.521817289,1.517750767,1.513684245,1.509617723,1.505551201,1.501484679,1.497418157,1.493351636,1.489285114,1.485218592,1.4731602,1.461101808,1.449043416,1.436985025,1.424926633,1.412868241,1.400809849,1.388751457,1.376693066,1.364634674,1.349633357,1.334632041,1.319630724,1.304629408,1.289628091,1.274626775,1.259625458,1.244624142,1.229622825,1.214621509,1.195738683,1.176855858,1.157973033,1.139090207,1.120207382,1.101324557,1.082441731,1.063558906,1.044676081,1.025793256
REMIND-MAgPIE 3.4-4.8,SSP2 - Low Overshoot_b,World,Emissions|SO2F2,kt SO2F2/yr,3.941139759,4.061180984,4.181222209,4.301263434,4.421304659,4.427416077,4.433527496,4.439638914,4.445750332,4.451861751,4.223219351,3.994576952,3.765934552,3.537292152,3.308649752,3.197384137,3.086118522,2.974852907,2.863587292,2.752321676,2.64105631,2.529790944,2.418525578,2.307260212,2.195994846,2.084729355,1.973463865,1.862198374,1.750932883,1.639667393,1.601640872,1.563614352,1.525587832,1.487561311,1.449534791,1.411508395,1.373481999,1.335455603,1.297429207,1.259402811,1.238538858,1.217674904,1.196810951,1.175946997,1.155083043,1.13421909,1.113355136,1.092491182,1.071627229,1.050763275,1.034201223,1.01763917,1.001077118,0.984515066,0.967953013,0.951390961,0.934828909,0.918266857,0.901704804,0.885142752,0.86954308,0.853943408,0.838343737,0.822744065,0.807144393,0.791544721,0.775945049,0.760345378,0.744745706,0.729146034,0.717527013,0.705907993,0.694288972,0.682669951,0.67105093,0.659431909,0.647812889,0.636193868,0.624574847,0.612955826
REMIND-MAgPIE 3.4-4.8,SSP2 - Low Overshoot_b,World,Emissions|Sulfur,Mt SO2/yr,75.16935643,74.13032818,73.08870052,72.04447345,70.99764696,69.76069089,68.52070443,67.27768759,66.03164037,64.78256278,62.30868491,59.82898493,57.34346282,54.85211859,52.35495224,49.4704488,46.57925642,43.68137511,40.77680488,37.86554571,35.65139376,33.43214288,31.20779308,28.97834436,26.74379671,25.19630197,23.64526323,22.09068048,20.53255373,18.97088297,18.71648371,18.46146874,18.20583806,17.94959168,17.69272959,17.45593465,17.21856994,16.98063548,16.74213125,16.50305727,16.33945122,16.17544339,16.01103379,15.84622242,15.68100929,15.51539438,15.3493777,15.18295925,15.01613903,14.84891705,14.72200912,14.5947884,14.46725488,14.33940855,14.21124943,14.0827775,13.95399278,13.82489525,13.69548493,13.5657618,13.43223179,13.29870178,13.16517177,13.03164176,12.89811175,12.76458174,12.63105173,12.49752172,12.36399171,12.2304617,12.12100518,12.01154866,11.90209214,11.79263562,11.6831791,11.57372258,11.46426606,11.35480954,11.24535302,11.1358965
REMIND-MAgPIE 3.4-4.8,SSP2 - Low Overshoot_b,World,Emissions|VOC,Mt VOC/yr,199.5853842,198.2732345,196.96532,195.6616407,194.3621968,192.8238706,191.2911667,189.7640852,188.242626,186.7267892,181.7724163,176.8436,171.9403403,167.0626373,162.2104908,157.9327963,153.6774348,149.4444063,145.2337109,141.0453485,138.0513241,135.0726473,132.1093179,129.1613361,126.2287017,124.1644462,122.1103769,120.0664938,118.032797,116.0092863,115.5851877,115.161512,114.7382592,114.3154293,113.8930224,113.5646115,113.2360397,112.907307,112.5784134,112.2493589,111.874927,111.5006207,111.1264402,110.7523853,110.3784561,110.0046527,109.6309749,109.2574228,108.8839964,108.5106957,108.0425384,107.5751286,107.1084662,106.6425512,106.1773836,105.7129634,105.2492906,104.7863652,104.3241872,103.8627566,103.2029408,102.5452198,101.8895938,101.2360627,100.5846266,99.93528539,99.28803913,98.6428878,97.99983141,97.35886995,96.71361023,96.07049022,95.42950992,94.79066934,94.15396847,93.51940732,92.88698588,92.25670415,91.62856214,91.00255984
REMIND-MAgPIE 3.4-4.8,SSP2 - Low Overshoot_c,World,Emissions|BC,Mt BC/yr,7.115433209,7.109963344,7.104493478,7.099023613,7.093553748,7.098930163,7.104306578,7.109682993,7.115059407,7.120435822,6.852453917,6.584472012,6.316490107,6.048508201,5.780526296,5.497777271,5.215028246,4.932279221,4.649530196,4.36678117,4.098454665,3.83012816,3.561801655,3.29347515,3.025148644,2.796029919,2.566911194,2.337792469,2.108673744,1.879555018,1.873589173,1.867623328,1.861657483,1.855691638,1.849725793,1.852466347,1.855206902,1.857947457,1.860688012,1.863428567,1.871357501,1.879286436,1.887215371,1.895144306,1.903073241,1.911002176,1.91893111,1.926860045,1.93478898,1.942717915,1.95182249,1.960927064,1.970031639,1.979136214,1.988240789,1.997345364,2.006449938,2.015554513,2.024659088,2.033763663,2.036404528,2.039045393,2.041686257,2.044327122,2.046967987,2.049608852,2.052249717,2.054890581,2.057531446,2.060172311,2.061444126,2.062715941,2.063987756,2.06525957,2.066531385,2.0678032,2.069075015,2.07034683,2.071618644,2.072890459
REMIND-MAgPIE 3.4-4.8,SSP2 - Low Overshoot_c,World,Emissions|C2F6,kt C2F6/yr,2.256398765,2.15471758,2.053036396,1.951355211,1.849674026,1.922823626,1.995973226,2.069122826,2.142272426,2.215422027,2.110139393,2.00485676,1.899574126,1.794291493,1.689008859,1.672939929,1.656870998,1.640802068,1.624733137,1.608664207,1.592598294,1.57653238,1.560466467,1.544400554,1.528334641,1.512267521,1.4962004,1.48013328,1.46406616,1.44799904,1.391731231,1.335463422,1.279195613,1.222927804,1.166659995,1.110393393,1.05412679,0.997860188,0.941593586,0.885326984,0.854415052,0.82350312,0.792591187,0.761679255,0.730767323,0.699855391,0.668943458,0.638031526,0.607119594,0.576207662,0.557915887,0.539624112,0.521332336,0.503040561,0.484748786,0.466457011,0.448165236,0.429873461,0.411581686,0.393289911,0.377823535,0.362357159,0.346890783,0.331424408,0.315958032,0.300491656,0.28502528,0.269558904,0.254092529,0.238626153,0.23483914,0.231052127,0.227265115,0.223478102,0.219691089,0.215904077,0.212117064,0.208330051,0.204543039,0.200756026
REMIND-MAgPIE 3.4-4.8,SSP2 - Low Overshoot_c,World,Emissions|C3F8,kt C3F8/yr,0.584146843,0.557823152,0.531499461,0.505175771,0.47885208,0.497789384,0.516726687,0.53566399,0.554601294,0.573538597,0.546282547,0.519026497,0.491770447,0.464514396,0.437258346,0.433098348,0.42893835,0.424778351,0.420618353,0.416458355,0.412299138,0.40813992,0.403980703,0.399821486,0.395662269,0.391502739,0.38734321,0.38318368,0.37902415,0.374864621,0.360297753,0.345730885,0.331164017,0.316597149,0.302030281,0.287463725,0.27289717,0.258330614,0.243764058,0.229197503,0.22119488,0.213192258,0.205189635,0.197187013,0.18918439,0.181181768,0.173179145,0.165176523,0.1571739,0.149171278,0.144435819,0.139700361,0.134964902,0.130229444,0.125493985,0.120758527,0.116023068,0.11128761,0.106552151,0.101816693,0.097812687,0.09380868,0.089804674,0.085800668,0.081796662,0.077792656,0.073788649,0.069784643,0.065780637,0.061776631,0.060796232,0.059815833,0.058835433,0.057855034,0.056874635,0.055894236,0.054913837,0.053933437,0.052953038,0.051972639
REMIND-MAgPIE 3.4-4.8,SSP2 - Low Overshoot_c,World,Emissions|C4F10,kt C4F10/yr,0.099127312,0.09466029,0.090193268,0.085726246,0.081259225,0.084472807,0.087686389,0.090899972,0.094113554,0.097327136,0.092701897,0.088076658,0.083451418,0.078826179,0.074200939,0.073495005,0.07278907,0.072083136,0.071377201,0.070671267,0.069965465,0.069259663,0.068553861,0.067848059,0.067142256,0.066436401,0.065730546,0.065024691,0.064318836,0.063612981,0.061141044,0.058669106,0.056197169,0.053725231,0.051253294,0.04878141,0.046309525,0.043837641,0.041365756,0.038893872,0.03753586,0.036177848,0.034819836,0.033461823,0.032103811,0.030745799,0.029387787,0.028029775,0.026671763,0.025313751,0.024510163,0.023706575,0.022902988,0.0220994,0.021295812,0.020492224,0.019688637,0.018885049,0.018081461,0.017277873,0.01659841,0.015918946,0.015239483,0.01456002,0.013880556,0.013201093,0.01252163,0.011842166,0.011162703,0.01048324,0.01031687,0.0101505,0.009984131,0.009817761,0.009651391,0.009485021,0.009318652,0.009152282,0.008985912,0.008819543
REMIND-MAgPIE 3.4-4.8,SSP2 - Low Overshoot_c,World,Emissions|C5F12,kt C5F12/yr,0.059662352,0.056973758,0.054285165,0.051596572,0.048907978,0.050842157,0.052776335,0.054710513,0.056644691,0.058578869,0.055795048,0.053011228,0.050227407,0.047443586,0.044659766,0.044234881,0.043809996,0.043385111,0.042960225,0.04253534,0.042110535,0.04168573,0.041260924,0.040836119,0.040411314,0.039986477,0.039561639,0.039136802,0.038711965,0.038287128,0.036799328,0.035311528,0.033823728,0.032335928,0.030848128,0.02936036,0.027872592,0.026384824,0.024897057,0.023409289,0.022591934,0.021774579,0.020957224,0.020139869,0.019322514,0.018505159,0.017687804,0.016870449,0.016053095,0.01523574,0.014752079,0.014268419,0.013784759,0.013301099,0.012817439,0.012333778,0.011850118,0.011366458,0.010882798,0.010399137,0.009990185,0.009581232,0.009172279,0.008763327,0.008354374,0.007945421,0.007536469,0.007127516,0.006718563,0.006309611,0.006209477,0.006109343,0.006009209,0.005909075,0.005808941,0.005708807,0.005608673,0.005508539,0.005408405,0.005308271
REMIND-MAgPIE 3.4-4.8,SSP2 - Low Overshoot_c,World,Emissions|C6F14,kt C6F14/yr,0.09003597,0.089007394,0.087978818,0.086950242,0.085921665,0.096249886,0.106578106,0.116906327,0.127234547,0.137562768,0.13251075,0.127458732,0.122406715,0.117354697,0.112302679,0.114940887,0.117579094,0.120217302,0.122855509,0.125493717,0.128131712,0.130769707,0.133407702,0.136045698,0.138683693,0.141321794,0.143959895,0.146597997,0.149236098,0.1518742,0.149330995,0.14678779,0.144244585,0.14170138,0.139158175,0.136615289,0.134072402,0.131529516,0.12898663,0.126443743,0.124324547,0.122205351,0.120086156,0.11796696,0.115847764,0.113728568,0.111609372,0.109490176,0.10737098,0.105251784,0.103132695,0.101013605,0.098894515,0.096775426,0.094656336,0.092537246,0.090418157,0.088299067,0.086179977,0.084060887,0.081941692,0.079822496,0.0777033,0.075584104,0.073464908,0.071345712,0.069226516,0.06710732,0.064988125,0.062868929,0.060749733,0.058630537,0.056511341,0.054392145,0.052272949,0.050153754,0.048034558,0.045915362,0.043796166,0.04167697
REMIND-MAgPIE 3.4-4.8,SSP2 - Low Overshoot_c,World,Emissions|C7F16,kt C7F16/yr,0.188386377,0.179897031,0.171407684,0.162918338,0.154428992,0.160536241,0.16664349,0.172750738,0.178857987,0.184965235,0.176175205,0.167385174,0.158595144,0.149805113,0.141015083,0.139673491,0.138331898,0.136990306,0.135648713,0.134307121,0.13296578,0.13162444,0.130283099,0.128941758,0.127600418,0.126258977,0.124917535,0.123576094,0.122234653,0.120893211,0.116195421,0.11149763,0.10679984,0.102102049,0.097404259,0.092706569,0.088008879,0.08331119,0.0786135,0.07391581,0.071334978,0.068754145,0.066173313,0.063592481,0.061011648,0.058430816,0.055849984,0.053269151,0.050688319,0.048107487,0.046580309,0.045053132,0.043525954,0.041998777,0.0404716,0.038944422,0.037417245,0.035890067,0.03436289,0.032835713,0.031544427,0.030253142,0.028961857,0.027670571,0.026379286,0.025088001,0.023796716,0.02250543,0.021214145,0.01992286,0.019606683,0.019290506,0.018974329,0.018658151,0.018341974,0.018025797,0.01770962,0.017393443,0.017077266,0.016761089
REMIND-MAgPIE 3.4-4.8,SSP2 - Low Overshoot_c,World,Emissions|C8F18,kt C8F18/yr,0.121077361,0.115621194,0.110165026,0.104708859,0.099252691,0.103177866,0.107103042,0.111028217,0.114953392,0.118878567,0.113229148,0.107579728,0.101930309,0.096280889,0.090631469,0.089769218,0.088906966,0.088044714,0.087182462,0.086320211,0.085458121,0.084596031,0.083733941,0.082871852,0.082009762,0.081147607,0.080285453,0.079423298,0.078561143,0.077698989,0.074679683,0.071660377,0.068641072,0.065621766,0.06260246,0.059583219,0.056563978,0.053544737,0.050525496,0.047506255,0.045847534,0.044188814,0.042530093,0.040871372,0.039212652,0.037553931,0.035895211,0.03423649,0.032577769,0.030919049,0.02993752,0.028955991,0.027974463,0.026992934,0.026011406,0.025029877,0.024048349,0.02306682,0.022085291,0.021103763,0.020273844,0.019443925,0.018614006,0.017784087,0.016954168,0.01612425,0.015294331,0.014464412,0.013634493,0.012804574,0.012601365,0.012398155,0.012194946,0.011991736,0.011788527,0.011585317,0.011382108,0.011178899,0.010975689,0.01077248
REMIND-MAgPIE 3.4-4.8,SSP2 - Low Overshoot_c,World,Emissions|c-C4F8,kt cC4F8/yr,2.138385452,2.203517476,2.2686495,2.333781524,2.398913548,2.402229484,2.40554542,2.408861357,2.412177293,2.415493229,2.291436329,2.167379429,2.043322529,1.919265629,1.795208729,1.734838179,1.67446763,1.61409708,1.553726531,1.493355981,1.432985567,1.372615153,1.312244738,1.251874324,1.19150391,1.131133428,1.070762946,1.010392464,0.950021982,0.8896515,0.869019053,0.848386606,0.827754159,0.807121711,0.786489264,0.765856884,0.745224505,0.724592125,0.703959746,0.683327366,0.672006992,0.660686619,0.649366245,0.638045871,0.626725497,0.615405124,0.60408475,0.592764376,0.581444003,0.570123629,0.561137383,0.552151137,0.543164891,0.534178644,0.525192398,0.516206152,0.507219906,0.49823366,0.489247414,0.480261168,0.471797091,0.463333014,0.454868936,0.446404859,0.437940782,0.429476705,0.421012628,0.41254855,0.404084473,0.395620396,0.389316142,0.383011888,0.376707635,0.370403381,0.364099127,0.357794874,0.35149062,0.345186366,0.338882112,0.332577859
